source_id,ra,dec,parallax,pmra,pmdec,dr2_radial_velocity
604700849470705152,132.9992931589571,11.39094654109803,,,,
604700888124843520,132.96339970307093,11.366875013308055,0.8199309508586846,-5.834779277405208,-1.4863374426951297,
604700922484581632,132.97085060094236,11.373920464481209,1.082781271192046,4.522693986817037,-2.5518529145374367,
604700952549392768,132.93988703265555,11.378786502070982,0.8953101980561329,-11.193925427069287,-10.219216799848889,
604700956844320768,132.94694756652797,11.377943027955114,0.6242704106466446,-5.30621216439269,0.2617736224978086,
604700956844417280,132.9445385539228,11.37477302078336,,,,
604701025563850368,132.97569715193106,11.391629582769063,0.5167517958814224,-9.985870146047604,-2.921948509029253,
604701059922970880,132.98020993608907,11.395040713589205,0.5830680636629487,-4.087601690766809,-18.817662747686327,
604701089988859776,132.96433860066148,11.395295428480523,1.1435650478293728,2.8387385916823047,5.013583781777833,
604701128643010560,132.98294333773742,11.403285841198475,0.42282668590756406,4.12225993502518,-8.739434595680194,
604701128643010688,132.97897993576086,11.409305939709427,0.3691904152044004,1.3096421092167687,-0.7783658416841696,
604701128643010816,132.98140766692794,11.402848515506244,1.1546228221033752,-11.14021812325821,-3.0011032444345016,
604701163002747008,133.01668316397328,11.389822470819992,0.8888999148893809,-3.636708021345123,-2.410102404400119,
604701163002747136,133.02076396933913,11.383099281237333,1.07902768899703,-10.744801628674956,-2.72182953656873,
604701197362583552,133.0333974829557,11.391302617186335,,,,
604701231721659520,133.01662353372868,11.398494070218224,1.5917481906321984,2.038510508088038,-21.119018536340082,
604701231721823488,133.01134006200473,11.395522708904524,0.917196254036117,-7.21104852245039,-6.39385733094476,
604701231722222848,133.01957871056516,11.397482652669357,0.5905678075862906,-13.29466583847966,-5.054862035716804,
604701231722223488,133.0168337065029,11.39853958983671,,,,
604701266081396352,133.0208554622062,11.40504792994134,0.12888819697719073,-1.8867295068137677,-10.522482901325592,
604701266081959040,133.02973413299642,11.404380518369852,0.8273238809414524,-9.485266167549987,-1.0948329054989006,
604701266081959424,133.02277441423394,11.4122845213148,1.6328564679942732,-12.524157796860656,-8.650234263077548,
604701266081960576,133.0222366787309,11.396512759338927,-0.33353888667020065,-12.22826258444524,-14.59673985487367,
604701334801038464,133.05681270614085,11.419802317088315,1.0891315843601195,0.07376035718032309,4.588521212112916,
604701334801430784,133.06260640209743,11.415352112374347,0.2262908448610771,-7.9748617194929015,-1.06000676084444,
604701369161172352,133.0325152428047,11.420196742995817,0.08626481731932095,-0.8992723197846854,-2.8194505828186434,
604701467946005760,133.0173035901546,11.414780201490805,4.568937556336713,7.725969816212294,-17.38028925776907,
604701502305218176,132.9946091344078,11.416007113676482,0.15656806642820736,-2.514372784938639,1.4896344153361303,
604701506600131456,132.9928808735736,11.412299266161678,2.735876897099711,-3.422927474146582,-25.097959107026263,
604701540959867648,133.001842701319,11.428715173250321,1.4821765373078017,-13.64968730022854,6.697695175996325,
604701540959939584,133.00911322212735,11.426254166249157,,,,
604701540959939712,133.00120293345992,11.416127562143368,,,,
604701571024696192,133.0213026955147,11.42186203789976,0.4562604899407569,-5.75375264381262,-9.783867837114977,
604701571025222400,133.01998470870552,11.420995049798842,,,,
604701609679339904,133.03722276832846,11.434908970754218,1.296783599878377,1.028966413862509,-0.4386148160711822,
604701639744695168,133.0117743565352,11.425887880622689,0.18621916587933818,-6.255439154349336,6.614333677701713,
604701644039080576,133.0089812357697,11.441026003067922,-0.6508920690210136,-1.062802035242492,-3.2175116568913404,
604701644040672256,133.01030432524536,11.432239834023115,2.0518825766572464,-6.748612379096819,-3.8834603404918324,
604701674104052864,133.01704757770622,11.440802091482686,1.3072134037380776,-6.184620381936718,0.22620411818164465,
604701708463640704,132.93562583282193,11.391569657231797,1.7026152843533084,-21.32197520602463,-13.927079265705153,
604701742823378304,132.9419281098505,11.390276487827963,0.2312785570548332,12.072494152471702,-25.78961296814713,
604701742823520640,132.95283545729163,11.396951702893627,-0.9363616037882665,-3.364524649671808,-5.233146526172093,
604701742823520896,132.94981296459866,11.398922733509757,0.5925400737405707,0.372087054319872,12.36097682338788,
604701747118302592,132.94827560079926,11.395627068215632,1.5229994821749944,-10.079554561268331,0.2151272552220822,
604701747118303104,132.94362958391346,11.388466965409691,1.007169978267272,-11.066380356430539,-2.698786196818033,
604701777183259392,132.91968715109243,11.399270820570058,1.1157956695641686,-3.150781002264548,-5.347676284956425,
604701815837650176,132.93000971003303,11.410223999363186,0.13045734327457925,-3.456991360160229,-0.35002799551295205,
604701845902598656,132.95129400057832,11.402903170779206,1.8254935463754114,-33.5296984366449,5.109556649265226,
604702434312776576,133.0150119815626,11.458467275576341,,,,
604701845902600320,132.96091883194725,11.409688075226672,2.7934885490241856,-2.5447250169768063,-10.026435798387068,
604701884557255040,132.97246842006888,11.416842372327139,0.42800406310752775,2.1195821104138064,-6.089001151192308,
604701884557255296,132.9664202897927,11.414479978102442,0.49054172560355713,-1.63384959747979,-4.6378659872893735,
604701918916611072,132.94970901368467,11.418275440089042,0.7910210543981813,-1.9449240720720886,5.68627394046075,
604701918917054464,132.9498292775061,11.41879173116085,0.4027857407852915,-2.822769700909255,-1.0854126540699263,
604701953276603520,132.95206704232163,11.427106639464892,1.1563356285063975,-10.918294172903781,-2.8265332596625363,33.337822
604701983341552512,132.90919434942154,11.405248152415469,2.3222731357286146,-11.872280185611466,-1.4078638021824237,
604702017701433216,132.92241561381405,11.41973517619034,0.16941087866786642,-10.299125835781782,0.7165224980591539,
604702086420960000,132.9071894255963,11.425821236289671,,,,
604702159434814848,132.93789328744512,11.431537051873265,-0.6615258763613673,-0.7436462219789004,-4.701209389801634,
604702258219972480,132.98354326212802,11.427981904009487,,,,
604702262514016128,132.9823645285567,11.426465924014115,,,,
604702331233725440,132.96496262277975,11.436935493167972,0.9398040152919758,-1.8578493785971766,1.5826790683197138,
604702331233908096,132.97454433907188,11.434470866544515,6.852461556596234,27.028769542486266,-53.86621933884,
604702430018162560,133.0206167996252,11.451824402200701,0.6742927763545581,2.7245875054861775,-37.82035360813097,
604702430018164096,133.00971770119594,11.459757123732118,-0.2047979184525432,2.7955374337332897,-4.9186777760085585,
604702430018674048,133.0056904567349,11.45234705655951,,,,
604702430018680704,133.01831009924766,11.454319391910353,-2.221290575524948,-4.787953614227684,-18.797988950310152,
604702434312939648,133.0142175458908,11.460068954340008,0.7447059613837562,-9.300854278457624,-3.2320109079882036,
604702464377902592,132.98662933316032,11.459567262642073,0.9646541597576698,-7.0510223881642915,-0.9990769333483196,
604702498737778560,132.99667493079417,11.460865975069527,1.001610180334797,-2.8827985839834267,-6.502951442129111,
604702503032416640,133.00242754771799,11.45807271290299,0.4924985213420642,-3.6806060729124086,1.0421286777261205,
604702503032416768,132.99662968866085,11.463931215548401,0.47679539326966724,-2.67259822084952,-7.688317922454317,
604702503032613760,133.00222283513367,11.467393717017307,0.3999701567924462,-12.123655498129619,-1.4394215716475232,
604702533097512704,132.95886110076748,11.442543427315716,1.072864532439352,-1.2196361911872384,2.0152389211425845,
604702537392155520,132.95609127915475,11.452146176756843,0.5362098858443191,2.754633154019939,-11.015756385866567,
604702567457113728,132.9663242711032,11.445700557676762,0.7655974227467659,2.7955452781020322,-4.942538518466895,
604702571751893760,132.96758710188053,11.449595668570957,0.16634377390669372,-11.759270407463763,-2.4569684996098653,
604702571752238208,132.97193319534912,11.450112791961397,,,,
604702636176594816,132.95223055140244,11.460331130820444,1.2131554784510572,-10.495164917067957,-2.5007177834222194,
604702636176597504,132.95618090391127,11.471650315334736,0.4834883655141567,-1.5147976637678484,-10.039787443147164,
604702640471560064,132.956797091901,11.458491728200437,,,,
604702670536333440,132.97465404996115,11.463236180267819,0.15778281594276813,1.9742783273963203,-7.264773429825443,
604702674831291520,132.9714305982107,11.465565334831531,,,,
604702704896569856,132.98172157957202,11.471197579932566,,,,
604702704896573824,132.99001111451213,11.469327108591612,,,,
604702739255813120,132.9619315565765,11.473414493552767,1.5080490514229594,1.0598846989712776,-16.586312417328692,
604702777909733120,132.98402354504927,11.477253320999164,3.3867756966001656,14.152803881906264,-67.67608669863458,
604702777910323840,132.98422519352704,11.477713065901295,3.5871619740995095,13.477465157028767,-67.11959097102526,
604702846629351680,133.075030067396,11.44074289436877,0.017213984925652043,-5.27815355854116,3.2190395266609464,
604702880991197696,133.05695765927723,11.437722683294709,,,,
604702911055045376,133.06030504370463,11.445121184892303,,,,
604702911059189504,133.06353962032674,11.450283823236802,2.086039485504425,7.050247916764671,-12.79504024805843,
604702915349467520,133.067462442325,11.437917170441667,,,,
604702984068628992,133.09409453464963,11.450904615023468,,,,
604703014133850240,133.07637480013116,11.444449097469093,,,,
604703018428606720,133.07695673437487,11.4469649618193,0.765030851218639,-6.270860490817821,0.9168835670149087,
604703052788341760,133.08911169010474,11.466436619190237,1.2095269354295533,3.852364083512496,0.26366491861142655,
604703052788343296,133.08341951956004,11.460060090955055,1.1764006095470585,-11.239144137620457,-2.7902198344755966,35.430065
604703087148089088,133.04373530405064,11.43671284404664,0.6271935231711515,-7.292523547585909,-1.1397305683739818,
604703121507823616,133.0595644189871,11.451187478512033,1.213893164700104,-0.5779390636822516,0.21551951884020265,
604703155867565440,133.03498455816367,11.452100589342727,1.7566336070257402,-29.454732037278912,-7.6547428859273285,
604703190227380864,133.04280543884926,11.463241014566924,0.74154971724731,0.460778036491611,1.2100976210054013,
604703190227380992,133.03988122128257,11.461603971180699,,,,
604703254651887872,133.08537717632043,11.469944551289752,2.37317975791653,-43.95739848360196,-21.959464517307826,
604703254656591360,133.0788018894802,11.464324115802167,1.8390863782787874,3.923269316958896,-6.361380174939333,
604703293306513920,133.06203814900343,11.468790614987347,0.3551158583505761,-2.016973415582581,-3.4060132314239593,
604703293306514560,133.05646232749683,11.469315702462968,0.6995597365436564,-2.641436771159677,-9.487546048406966,
604703327666250624,133.0665540346235,11.483542140925483,0.17602263517272948,-2.3905069046823137,-6.043082325706835,
604703357735851008,133.1156313673187,11.467098238363775,0.3589708863609605,-0.8516204307087902,-7.55729350297175,
604703362025983232,133.11068443751537,11.464206889071475,1.5182442066525657,-3.364008413394079,0.09591576771141018,
604703392090841856,133.12583301058822,11.47245508944576,1.2238130581543916,-3.5878813319367993,-2.085566213874922,
604703430745459840,133.103013708007,11.476465835763744,0.3386654063795191,1.0596981223932125,-1.943830972517294,
604703465105196416,133.1172007518235,11.484407098649921,1.1233096773516908,-11.181919303675286,-2.9364879918259517,
604703495169898112,133.1335544880003,11.48216774956834,2.8100786570114935,-6.693065001404429,-43.97277636584246,
604703499464932736,133.12810028981824,11.484900657708572,1.1471978798789568,-11.163907300706104,-2.8426037812901597,
604703529529935744,133.13392900342222,11.490574039282386,0.12762889349995288,-1.9443974479128991,-0.8520032275366896,
604703533824669056,133.1428055210602,11.489415722936776,0.10664864528744926,-3.4984624232787027,0.6062225397308689,
604703563889674624,133.11252468162803,11.493219082877117,1.058623649996174,-12.42605462939251,1.2911537086834655,
604703563894296960,133.12294162310207,11.483338963093832,2.679454593438221,0.6121245393156098,0.30844720736466064,
604703568184527488,133.12201906243826,11.483567051661073,,,,
604703636903892736,133.09010253281622,11.477190643233294,0.9753579641404931,0.699714904041336,-1.0796737170784343,
604703636903893504,133.08732898059884,11.476539551682698,1.7259800795358071,-9.815038145765502,-3.1925943143873585,
604703705623481856,133.0790135414669,11.483603493971033,,,,
604703770047969536,133.11293517888294,11.501815946516725,0.9125620435018451,-0.8036468196582469,-4.626919996136319,
604703843062316928,133.10953625878338,11.51090895143982,0.783342722594249,-1.701924800349008,-4.558072230935986,
604703873127323648,133.10106876729324,11.520647293710514,-0.06484487172531615,-7.313534961249751,-2.3144465284318665,
604703941846497280,133.0376870330997,11.467104244354237,1.1452746975719046,-11.109654981755499,-2.8446502073414113,
604703941847182720,133.04122530184452,11.472294008150513,,,,
604703946141545472,133.03830918364548,11.467147773605072,0.16072206547734946,-11.815544913838242,-7.4951817057456385,
604703976206392832,133.0119391966381,11.467965131579936,1.0859850242993234,-8.643263629805613,9.931961069310546,
604704010566644480,133.01639797627516,11.481802173015318,1.6387474189518896,-10.81765001936486,-2.519321056611986,
604704014862490496,133.02548325666467,11.483499026113469,0.002406225428707224,-2.380598439275441,-6.300766886936706,
604704079285750272,133.0608928189227,11.494416046626036,0.699574219460068,-7.9408956491755,-12.780377382810968,
604704083580380544,133.05156192123638,11.492407204606389,0.8914830956533899,1.5691288792075462,-7.048652977257326,
604704113645865600,133.02718287612097,11.490210016814107,,,,
604704148009751808,133.0429494078982,11.493095684091067,,,,
604704182364962816,133.00209543842914,11.4786118353281,-0.20177474353643074,0.05857924186555713,-4.252900481294685,
604704525962740096,133.04905032580842,11.510108398056422,,,,
604704186659596288,133.00447954176337,11.482393305698176,0.8833851683745586,-0.3578285005045423,-0.03877544681312836,
604704216725072128,133.01057242227677,11.487832343995015,,,,
604704221019334528,133.0091329546727,11.488766509910787,-0.02444325089052635,0.07455790038698445,-2.664819043954381,
604704255379073280,132.99497686845663,11.48855659686354,0.35753019975145556,5.0894172152473685,-8.205797804322026,
604704285444044672,133.00854459855836,11.500212571973425,1.2233846876565788,-5.149510292868417,0.3626608081310164,
604704319803920000,133.0310658522967,11.501120353420692,,,,
604704319803920128,133.02687063192357,11.502102462655872,1.081530773864245,-4.154104301603556,-1.890976717487764,
604704354163521920,133.03341489532036,11.503204672221166,0.1452692756353941,-2.371602934308149,-0.25101223907200854,
604704358458287360,133.04184663656287,11.50838974520421,0.5186391971798893,-2.934959718000032,-2.066647285093416,
604704388523762048,133.00754928791716,11.514417165184463,-3.4796032395958516,-7.787579434598169,-0.08248237884768736,
604704422883137664,133.01732333141427,11.522374785655407,3.1944124240649874,-4.03518080456384,-4.292699342481647,
604704427177764352,133.02356493901473,11.52799632831414,0.756003683677148,-5.7281926889119905,-7.667616041396828,
604704427177764480,133.0211583765095,11.521769966085916,0.3962551841664255,0.06988140007694532,-3.2950488760947403,
604704457242873984,133.06672759357588,11.506053547206776,,,,
604704495897240320,133.07270005704967,11.511394765575158,0.7487896820319734,-8.272404596891336,-9.170741789244579,
604704495898825600,133.079289326944,11.50426825471036,1.3638025719237168,-10.480533821803864,-2.0752361861513826,
604704525962215424,133.05399796136098,11.512377933200355,2.867919172449057,-0.9963422805034043,-2.4804803663255237,
604704530256979072,133.05325126367651,11.506095712926927,-0.010234654085145784,0.44925767260692673,-7.153226765028485,
604704560321786368,133.06136403339744,11.518703625496727,1.143756697211575,-11.082338306846758,-2.6936241371397873,
604704564616717184,133.06779875101182,11.517630819546293,0.18202047914235678,-1.2430119264049062,-15.324872436889931,
604704598976454912,133.08738909634909,11.526130308039637,0.27158898394349235,2.3931406491147347,-2.1016646620814736,
604704633336193024,133.0980529692885,11.529131451965348,-0.01773730386315453,-1.1907392408432043,-2.7518413878222905,
604704633336193152,133.0958555514369,11.531271266565351,1.2012755468888845,-11.230727231566814,-3.050749292633898,
604704697760911616,133.08549104833875,11.534091000204374,1.2352329218248634,-11.084291786472264,-3.055670059052879,
604704702055077248,133.09473346289084,11.541513018046057,,,,
604704702055077504,133.08124359983148,11.538232101444741,1.5624789838436024,3.084402596801149,-4.030124962994858,
604704702055670144,133.07835608540805,11.538930978448255,0.38923544674380256,-2.0780475286158597,-2.4309876590720063,
604704702055861888,133.0861045800079,11.540477575607962,2.5925426845559856,3.5143780553204107,-7.606650240507885,
604704702055892992,133.08821696601888,11.540368961014645,,,,
604704770775147520,133.04566489986095,11.530330529683916,1.1698836129931296,-10.988945658605942,-2.6463775334936304,34.38683
604704942573838848,133.05440049291906,11.543675837065402,-0.024846474916198624,-1.5313946022787006,1.2872862493570076,
604706106510306944,133.19783902765042,11.460672999700467,0.3978022176375462,-9.47888164425239,-1.7238376112508065,
604706110806682496,133.19483204768542,11.467573398046689,,,,
604706209589527680,133.19638647679767,11.487786343963819,1.4246188097043908,-0.4594616225127221,-6.6990164001714705,
604706312668608256,133.21013204879932,11.499283358402947,1.8281924278275752,6.8568199610721265,-6.181662306010455,
604706316963469312,133.2098660597981,11.484692104017686,1.9725836176396132,-0.3907157470396929,-9.779038398401822,
604706351323205632,133.22615423354057,11.496712427867587,0.42632815345579106,-1.3367481240130419,-2.1692542301887197,33.833523
604706381388082688,133.18373643358353,11.482929207955292,0.7289339799821051,-5.231768972421118,-1.6136556138289901,
604706381388082816,133.17868214236273,11.485224831193234,3.2339908708872582,-6.032681452374572,4.247781344647529,
604706385682950144,133.1810050984363,11.482937470546966,3.363416056347062,-6.062438401581934,4.194946254146945,44.46463
604706450107698048,133.16270709052228,11.497704077866393,0.5700336088893352,-2.644082352450007,0.5939633830105682,
604706454402076160,133.16233424284115,11.493578046255024,,,,
604706484467299712,133.17813754983786,11.494401569109735,,,,
604706484467299840,133.17646403509175,11.495807031751495,0.5957801241172929,1.7709562056144421,-9.209981299517777,
604706591841377536,133.18111137781364,11.513662713410847,0.36920805222964165,4.984984762923224,-7.486903864035991,
604706729280326784,133.2257307934012,11.51308909571981,1.0652943797505203,-19.757684212278647,-7.99853375010415,
604706931143902720,133.2259190298623,11.521507216097579,1.2692759219007805,-0.2610520014369615,-2.7926400862353384,
604706935440311808,133.2256900557252,11.523910096217397,0.5509350141389214,0.7330205003342732,-0.5617721236364787,
604706965503642112,133.229348166755,11.523512109651355,-0.11952585660493216,-0.5299168434875927,-2.851737337025646,
604706999863380608,133.21218530186127,11.5229403457375,1.1833576367959937,0.10535961390804882,-3.509768785296195,
604706999863382144,133.21606967637206,11.532990024689418,0.8412548671337154,2.748068063725396,1.9691665970967498,
604707004158234496,133.2069290901314,11.531771554538446,1.293258657164555,0.06772680414138216,0.3804072678059594,
604707068582859648,133.25046196857053,11.537230209713544,0.5590609408519176,-6.515508442434658,-8.118376228308335,
604707068583060352,133.24298064008383,11.531734704811742,4.21538611482138,-11.159927213326828,-1.102966543684758,
604707137303058560,133.23222061952538,11.541509716778753,1.074761066822727,-10.239888461754866,-13.921380198111002,
604707171661901696,133.24352690786603,11.563302693499459,0.5059593430204478,-3.3089188945966015,-0.18182669788664177,
604708614771091456,133.2690221280305,11.56481265765453,0.028834434493698925,-1.277796741969798,-7.397296907031641,
604708614771091840,133.26594633969995,11.568701013211433,0.41711752654506634,-1.4251099350934218,0.7109241015041639,
604708653425667584,133.25761106615127,11.56902023344567,0.3067231946480842,-1.7372794728555991,0.5078570920518951,
604708683490701312,133.26085477460444,11.571472082020334,4.375391950563646,1.2031348627806897,-7.518347302556968,
604708683490702080,133.25629413862106,11.578645176676716,0.05898051711036316,0.7086878439793314,0.08984640303729685,
604708687785404544,133.26509761106098,11.57249894356022,0.3432579093980426,-4.01706803416222,-2.7532200505056577,
604708786569604480,133.2696351736048,11.584809114388742,1.0890544373994278,-0.9489808862304427,-5.502627242356178,
604708786569787264,133.27417218329913,11.590177134385033,1.0207281738837957,-4.029833187605128,5.0977976771349836,
604708790864046592,133.27437674322266,11.590111916131347,,,,
604708790864617344,133.27223150913105,11.579903662294974,1.1824348074745221,-10.77571799975848,-2.6539955440705736,33.655487
604708790864830464,133.27163200867298,11.585950542160651,,,,
604708825224154752,133.28194625080843,11.60083318154718,,,,
604708825224352640,133.28861069266978,11.598781582963008,1.142989821383854,-10.934974283021646,-3.238848910051754,
604709409339927808,133.157165004264,11.503398391954226,0.12590750899342265,-0.37485636742524653,-3.483014666170499,
604709439404801408,133.16006679533592,11.50808838365696,1.8851471673798978,-7.329940403987848,-21.068619848470863,
604709443699664768,133.16858282628974,11.50514049228115,0.5056785563584818,-3.4530455885522113,2.4055773816659096,
604709512419143296,133.1479574850512,11.515902868022872,0.6018159404760162,7.036436614052182,-11.155067981440158,
604709546778877952,133.17564010209233,11.515877448349288,1.65724522374771,13.507660909667912,-12.523775200863485,
604709546778878208,133.1714328582889,11.522356790616904,1.2317564107937289,-11.204893643148672,-3.257040704761474,
604709576843760128,133.18663723541815,11.536660928507068,,,,
604709581138047360,133.1868025107822,11.536488457162045,1.921702622554541,-1.896268825558566,-44.65551207634083,
604709581138245376,133.18486097673653,11.532067079976407,,,,
604709645563372800,133.17925413418513,11.54265470812545,0.5360845163707135,4.02211628805188,-17.065364153210723,
604709679922972288,133.12860020701825,11.522402714904068,0.9443319497653626,-10.697672998512981,-3.0973757964754913,
604709714282847616,133.14086735743396,11.533200390658598,-3.0139498166829064,-1.0348513415329847,1.833492054519266,
604709714287505024,133.1433313859239,11.520885717140201,-0.6061245540056065,0.3659331627518898,-2.310197389275333,
604709817361929856,133.14843715261904,11.54144226920522,0.36085457226244605,-3.0228763840934665,-1.7664461704778356,
604709817362062080,133.15419028139954,11.529607418103511,1.4123391507124012,3.6944463181589944,-0.6904218679590644,
604709821656785792,133.15814257229653,11.53877205401403,0.13683784484366399,-0.8170154150042016,-0.18326237777130638,
604709924736093952,133.15178491076546,11.562600129983739,,,,
604709954801017728,133.20022648325073,11.540819325738987,0.38673956562903966,-1.864001873950315,-3.8606660698916095,
604709989160621952,133.20506720701687,11.543845299827318,-0.2986939880584535,-3.56307800741334,-2.610225824139744,
604709993455470848,133.2129605807404,11.548216507191526,0.013125634429384733,1.1004280004755447,-3.2493086058459766,
604710023521006976,133.17897051212063,11.547769959767187,0.23791203064531252,-4.979511011322989,-11.965035639284741,
604710023525226880,133.19131183224368,11.544920610648925,3.35410191840568,2.0185162706286657,-2.0252318614880154,
604710027815212288,133.17908018377912,11.54818330846822,0.9952185389761726,-5.917390474665292,-12.39028124790653,
604710027815302400,133.18743219882998,11.55178195531705,1.4977601362710824,1.1570908227143748,-2.3824726958736493,
604710057880298624,133.19087333581442,11.560149740748273,1.6612295148518612,-10.270198043498958,-1.3119986192527369,
604710062174948736,133.19642041136026,11.557603489141224,0.634625724650077,-11.555728892025025,-7.609077276615463,
604710092239839744,133.2267043369806,11.558460492509578,0.16191302579533057,-0.2141214180332438,-3.8846818441032376,
604710096536241280,133.2131327217232,11.560604744459217,,,,
604710126600302592,133.23502718937314,11.571821789469302,1.6672312626736114,-4.24018155106263,2.255118751944213,
604710130894422016,133.22886516944652,11.562483413054046,1.629890201880073,-7.383051155982811,-15.31462304634994,
604710165254162048,133.2066000468065,11.568340030533818,-0.20615813659551985,-12.084891815666548,-2.446693108102447,
